C,H,O,N,S,P,Se,Na,Cl,13C,m/z,H/C,O/C,KM,NKM,KMD,DBE,DBE-O,13Cratio,AImod,Q1P1-10m,Q1P1-20m,Q1P1-30m,Q1P1-60m,Q1P1-90m,Q1P1-315m,Q1P4-0.5m,Q1P4-10m,Q1P4-20m,Q1P4-30m,Q1P4-60m,Q1P4-90m,Q1P4-314m,Q1P6-10m,Q1P6-20m,Q1P6-30m,Q1P6-60m,Q1P6-90m,Q1P6-822m,Q1P7-0.5m,Q1P7-10m,Q1P7-20m,Q1P7-30m,Q1P7-60m,Q1P7-90m,Q1P7-3345m,Q2P1-10m,Q2P1-20m,Q2P1-30m,Q2P1-30m-2,Q2P1-60m,Q2P1-90m,Q2P1-316m,Q2P4-0.5m,Q2P4-10m,Q2P4-20m,Q2P4-30m,Q2P4-60m,Q2P4-90m,Q2P4-352m,Q2P6-0.5m,Q2P6-10m,Q2P6-20m,Q2P6-30m,Q2P6-60m,Q2P6-90m,Q2P6-922m,Q2P7-0.5m,Q2P7-10m,Q2P7-20m,Q2P7-30m,Q2P7-60m,Q2P7-90m,Q2P7-3237m,Q4P1-10m,Q4P1-20m,Q4P1-30m,Q4P1-90m,Q4P1-150m,Q4P1-316m,Q4P2-10m,Q4P2-30m,Q4P2-60m,Q4P2-90m,Q4P2-176m,Q4P4-10m,Q4P4-20m,Q4P4-30m,Q4P4-40m,Q4P4-50m,Q4P4-334m,Q4P5-10m,Q4P5-20m,Q4P5-30m,Q4P5-40m,Q4P5-90m,Q4P5-139m,Q4P6-10m,Q4P6-20m,Q4P6-30m,Q4P6-40m,Q4P6-120m,Q4P6-871,Q4P7-10m,Q4P7-20m,Q4P7-30m,Q4P7-40m,Q4P7-200m,Q4P7-3415m,Q1P7-MQ1,Q1P7-MQ2,Q1P7-MQ3,Q2P1-MQ1,Q2P1-MQ2,Q2P1-MQ3,PLFA-3,PLFA-4,PLFA-5,PLFA-6,PLFA-7,PLFA-New2b
12,14,5,0,1,0,0,0,0,0,269.048918,1.16666667,0.416666667,268.748495,269,0.251504925,6,1,0.13346815,0.294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0017516,81.4104309,67.228425,68.9003214,81.3615816,54.577577
14,10,4,2,0,0,0,0,0,0,269.05678,0.714285714,0.285714286,268.756349,269,0.243651304,9,5,0.155712841,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3417013,0,0,0,0
12,14,7,0,0,0,0,0,0,0,269.066676,1.16666667,0.583333333,268.766233,269,0.233766554,6,-1,0.13346815,0.294117647,0,1247.36105,0,0,1194.45518,0,0,0,1435.62766,0,0,0,1823.22467,0,1249.89327,0,1241.98666,0,1394.6526,1302.45427,873.942205,0,1338.39731,1342.17804,1070.60559,0,0,1514.39073,0,0,1429.43311,0,0,1082.5084,0,0,0,1394.37274,0,1259.67843,1186.61929,1752.03682,0,0,0,0,0,0,0,0,0,0,0,0,1107.79318,0,0,0,1186.12014,1051.78331,1378.46964,1296.58968,0,1250.64051,0,1442.63197,1044.26451,1162.23291,0,0,1576.55546,0,1344.05177,1355.48191,0,1045.7825,1661.74285,1087.67541,1648.22885,1467.71119,940.013746,0,0,1046.29566,0,1382.31288,1439.58041,1302.02181,0,0,0,0,0,0,0,1783.20438,1769.04908,1933.8993,1782.56952,1812.76529,1753.70673
9,18,7,0,1,0,0,0,0,0,269.070047,2,0.777777778,268.769601,269,0.230399318,1,-6,0.100101112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8455518,0,0,0,0
11,14,6,2,0,0,0,0,0,0,269.077909,1.27272727,0.545454545,268.777454,269,0.222545697,4,-2,0.122345804,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398.703166,379.359196,416.266018,416.902406,360.086397,426.699737
16,14,4,0,0,0,0,0,0,0,269.081932,0.875,0.25,268.781473,269,0.218527389,10,6,0.177957533,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.498219,469.018866,343.372271,421.690597,394.587282,410.447873
13,18,4,0,1,0,0,0,0,0,269.085303,1.38461538,0.307692308,268.78484,269,0.215160153,5,1,0.144590495,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7264311,36.6231833,0,0,0,41.6200001
13,18,6,0,0,0,0,0,0,0,269.103061,1.38461538,0.461538462,268.802578,269,0.197421782,5,-1,0.144590495,0.2,2324.01381,2254.77911,2271.23159,2436.00651,2230.35925,2401.87586,2560.40344,2555.43309,2599.65226,2437.29536,2363.96147,2434.01063,3906.56148,2340.02377,2233.10142,2205.25274,2182.40371,2320.82898,1540.39464,2565.39822,2404.94787,3375.64005,2953.36772,2884.67133,1938.33085,1529.94544,2355.74116,2248.65752,2379.83013,2280.74864,2463.77861,2209.70087,2335.31352,2299.13082,2993.98254,2501.04683,2417.8729,2349.76261,3195.83184,2198.63598,2357.52369,3387.80952,2433.61414,2490.32783,2665.96477,2420.22223,2189.95583,3753.82426,3676.32253,2723.30964,3231.49077,2604.69834,2527.1725,1828.71251,2058.04466,2326.27673,2300.63963,2323.6915,2155.13622,2165.50549,2360.97597,2359.14594,2609.78908,2240.97947,3519.76729,2425.21306,2205.44896,2110.03569,2401.10929,2380.38992,2592.55864,2386.50244,2373.82615,2354.82292,2396.49016,2159.78143,2680.6012,2390.16233,2408.64706,2499.4686,2240.25267,2611.26327,3110.42897,2260.33924,2678.209,2371.59856,2479.0795,2084.25011,2039.0023,0,0,0,0,0,0,5363.87656,5368.62792,5424.60469,5405.87835,5418.88317,5384.94226
12,18,5,2,0,0,0,0,0,0,269.114295,1.5,0.416666667,268.813799,269,0.186200925,3,-2,0.13346815,0.0666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.9431605,44.253235,60.0639601,39.4744333,71.461838,49.1169554
17,18,3,0,0,0,0,0,0,0,269.118317,1.05882353,0.176470588,268.817817,269,0.182182617,9,6,0.189079879,0.483870968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2946617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4750092,0,47.197012,40.2384546,0,0,33.3478001,0,0,34.6914585,0,44.6696782,0,36.3927627,0,38.2626052,0,40.7697886,0,30.9914607,0,0,0,0,0,55.1909757,0,0,0,0,0,52.201827,0,0,0,0,0,0,0,0,0,52.0919276,51.8253882,46.8411308,36.8220496,49.8429593,41.4983235
14,22,5,0,0,0,0,0,0,0,269.139446,1.57142857,0.357142857,268.838923,269,0.16107701,4,-1,0.155712841,0.130434783,584.369302,570.824987,553.27953,609.759483,567.94389,625.529047,554.608715,628.732764,667.241402,602.774891,545.408404,596.499072,1930.50228,546.66287,538.331301,528.130217,523.030826,561.117816,466.365759,648.554111,554.47989,739.576957,566.618743,529.965011,746.593795,739.409623,533.325356,1001.48248,548.271889,501.244129,594.071856,525.574597,561.222542,565.391059,761.110154,564.173351,578.881938,531.351365,885.223597,493.783901,623.458058,1459.97719,570.080513,614.427699,670.956387,574.086445,567.613433,1398.35848,1489.85531,567.689636,1049.45671,695.730949,610.229389,437.735299,390.14668,519.301189,452.639385,433.793107,391.927907,435.042175,445.306206,484.409858,656.173662,427.165479,1473.71691,447.158312,456.813015,395.856005,467.035093,445.775624,521.624238,480.321851,456.042644,453.630661,457.100798,463.83383,998.840813,524.61844,466.93426,492.923742,490.741658,916.941068,1102.92432,529.622575,606.6868,458.353799,502.694476,388.5581,651.527984,0,0,0,0,0,0,2792.98368,2831.30929,2854.0847,2693.91927,2794.28305,2955.53218
18,22,2,0,0,0,0,0,0,0,269.154703,1.22222222,0.111111111,268.854162,269,0.145837846,8,6,0.200202224,0.411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4236019
15,26,4,0,0,0,0,0,0,0,269.175832,1.73333333,0.266666667,268.875268,269,0.124732239,3,-1,0.166835187,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,2039.77079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231.23393,0,0,0,0,0,931.133065,1246.08748,0,604.315051,129.78824,210.487382,0,0,103.794475,0,0,0,0,37.8795688,0,88.7053082,0,1439.21941,0,0,0,0,0,0,0,0,0,49.0247842,0,826.932809,0,0,0,0,638.117752,783.074381,0,0,0,53.8277971,0,0,0,0,0,0,0,0,285.494896,330.276016,308.442608,346.486536,354.125795,495.249703
16,30,3,0,0,0,0,0,0,0,269.212217,1.875,0.1875,268.911613,269,0.0883874669,2,-1,0.177957533,0.0344827586,0,0,0,0,0,0,0,0,0,0,0,0,3325.94133,0,0,0,0,0,0,0,0,0,0,0,0,0,149.790091,0,0,0,0,0,0,0,443.46621,0,0,0,840.217519,0,0,3056.7091,0,0,209.123891,0,225.305453,1772.73674,2095.20074,97.567477,1049.3093,201.352761,450.19522,138.244443,0,127.968563,0,0,0,0,46.7395616,0,220.244988,0,2683.17443,0,0,0,50.62493,55.8565539,74.7670579,49.4265274,0,0,61.1927511,0,1851.51418,0,0,0,0,2128.62126,929.020941,0,317.213123,0,61.8959224,0,887.718163,0,0,0,0,0,3122.15724,0,0,115.752439,35.4689465,84.7735998,84.1433079
17,34,2,0,0,0,0,0,0,0,269.248603,2,0.117647059,268.947957,269,0.0520426951,1,-1,0.189079879,0,0,0,0,0,0,0,0,0,0,0,0,0,2260.18023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.304122,0,0,0,0,0,0,1866.42293,0,0,0,0,0,863.208935,1006.21949,0,487.782887,0,0,0,0,0,0,0,0,0,0,0,94.2138407,0,1799.58997,0,0,0,0,32.3847684,0,42.3656453,0,0,0,0,794.275002,0,0,0,0,781.995672,594.031959,0,276.927379,0,0,0,465.846648,0,0,0,0,0,0,0,0,0,0,38.6544933,0
10,9,8,1,0,0,0,0,0,0,270.025539,0.9,0.8,269.724026,270,0.275973629,6,-2,0.111223458,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.9151474,67.6248779,82.0647274,79.1195484,66.0979569,60.3245244
11,13,7,1,0,0,0,0,0,0,270.061925,1.18181818,0.636363636,269.760371,270,0.239628858,5,-2,0.122345804,0.230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,45.4173185,0,0,0,0,0,0,131.341794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4425169,56.881169,0,27.7167722,0,46.658401,0,38.52116,0,38.5054763,0,55.0258919,39.0945666,26.802394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693.670725,613.753611,726.459774,630.194672,660.926868,644.488943
15,13,4,1,0,0,0,0,0,0,270.077181,0.866666667,0.266666667,269.77561,270,0.224389693,9,5,0.166835187,0.583333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2931.84517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0941249,0,46.5376895,32.3752276,28.4343992
12,17,6,1,0,0,0,0,0,0,270.09831,1.41666667,0.5,269.796716,270,0.203284086,4,-2,0.13346815,0.125,125.772001,130.854904,119.017143,0,128.217365,0,248.706039,165.422105,151.117842,158.621041,155.499006,125.42679,0,132.459634,155.305137,142.554347,127.963151,158.578291,0,211.464139,0,0,231.497303,227.543523,0,182.47988,117.849489,0,173.685078,169.377527,0,132.278926,0,171.850037,0,146.13639,135.398518,158.241523,0,141.009163,208.948831,0,142.353023,156.110039,0,0,0,0,0,156.434931,0,140.138974,0,0,115.194188,144.896304,122.836227,153.111823,130.643171,113.336684,135.545979,135.416887,160.775616,141.15778,0,133.918583,131.075095,132.143238,164.178247,153.269947,145.103879,130.869006,160.434789,138.427337,132.505163,125.428962,0,138.736162,113.34351,144.001167,140.560421,0,0,0,0,138.104798,140.109086,93.1466106,0,0,0,0,0,0,0,689.889019,675.979843,752.759081,671.229335,682.624612,656.545179
16,17,3,1,0,0,0,0,0,0,270.113566,1.0625,0.1875,269.811955,270,0.188044921,8,5,0.177957533,0.481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8010943,0,0,0,0
13,21,5,1,0,0,0,0,0,0,270.134696,1.61538462,0.384615385,269.833061,270,0.166939314,3,-2,0.144590495,0.0526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.467249,143.636754,121.451831,111.497209,146.033516,155.058104
10,8,7,0,1,0,0,0,0,0,270.991797,0.8,0.7,270.689205,271,0.310795161,7,0,0.111223458,0.454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.251186,10.5211285,0,0,0,13.7778596
9,8,8,2,0,0,0,0,0,0,271.020788,0.888888889,0.888888889,270.718164,271,0.281835933,5,-3,0.100101112,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10654314,0,0,0,0
11,12,6,0,1,0,0,0,0,0,271.028182,1.09090909,0.545454545,270.72555,271,0.274450389,6,0,0.122345804,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.099295,88.3773394,110.760336,76.1616111,70.7470485,99.9586117
13,8,5,2,0,0,0,0,0,0,271.036045,0.615384615,0.384615385,270.733403,271,0.266596769,9,4,0.144590495,0.764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6910872,26.8116641,0,0,0,20.0262981
15,12,3,0,1,0,0,0,0,0,271.043438,0.8,0.2,270.740789,271,0.259211225,10,7,0.166835187,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.473062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12,8,0,0,0,0,0,0,0,271.04594,1.09090909,0.727272727,270.743288,271,0.256712018,6,-2,0.122345804,0.285714286,106.308392,124.935181,142.753575,0,133.102607,0,314.196698,142.309946,167.101626,145.493077,152.936645,152.891685,0,129.034938,165.833338,183.487872,165.853122,149.289639,0,280.668335,508.438613,0,255.362517,0,264.544915,249.829395,229.906286,460.119592,169.426163,191.330132,222.047387,172.197631,176.714298,162.288993,308.852219,200.125618,102.331741,210.426446,0,147.647692,202.677921,0,166.420101,171.050294,211.922967,0,207.004005,0,0,312.094732,432.82516,248.506273,0,313.080649,158.717167,197.385194,137.756343,169.145112,147.347625,138.709742,179.363141,163.690108,231.325682,166.446891,0,170.024965,153.87096,156.697266,229.597018,233.671139,172.022628,158.124451,180.445671,164.163346,196.447589,137.040835,0,163.246466,274.694029,188.280122,130.261742,0,0,142.97143,246.825803,202.802316,190.11798,170.772889,0,0,0,0,0,0,0,789.898602,726.186306,743.181726,709.811077,714.571762,715.80568
10,12,7,2,0,0,0,0,0,0,271.057174,1.2,0.7,270.754509,271,0.245491162,4,-3,0.111223458,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.315825,126.779506,97.3346541,161.567664,120.018788,150.103053
15,12,5,0,0,0,0,0,0,0,271.061196,0.8,0.333333333,270.758527,271,0.241472854,10,5,0.166835187,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.401191,0,0,0,0,0,0,0,0,30.4431112,0,33.8407063,0,37.8305404,0,0,0,0,0,34.5285511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.418037,132.102873,107.762673,131.923569,86.5152656,129.115205
12,16,5,0,1,0,0,0,0,0,271.064568,1.33333333,0.416666667,270.761894,271,0.238105618,5,0,0.13346815,0.176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.931347,323.223934,298.506701,317.292725,236.248427,270.910252
12,16,7,0,0,0,0,0,0,0,271.082326,1.33333333,0.583333333,270.779633,271,0.220367247,5,-2,0.13346815,0.176470588,1165.47481,1191.62287,1226.46083,1312.35097,1207.23514,1230.22139,1635.15141,1430.2281,1390.33405,1285.07204,1301.59033,1276.64738,3461.92957,1284.59405,1233.30817,1218.97888,1261.41128,1239.52051,796.136827,1647.69181,930.871172,1873.2431,1050.08588,1002.96487,1186.22623,668.693494,1633.02956,1603.50975,1425.68684,1344.35019,1377.30649,1330.67897,1334.74688,1236.72759,2129.77244,1466.93091,1355.9339,1317.02483,2094.95677,1208.82173,1347.09814,2792.5158,1471.5239,1382.70862,1708.75135,1358.1763,1412.19226,2963.18417,3103.71236,1702.07818,2349.7217,1629.07423,1684.66993,1260.66812,1104.37629,1393.39997,1223.68459,1214.58804,1212.41313,1138.82239,1282.4403,1323.1286,1639.81364,1274.51654,2888.46218,1289.47004,1178.37905,1199.82039,1392.97856,1353.27325,1375.11103,1432.14039,1346.74615,1287.26901,1315.1728,1152.61044,1951.99472,1269.62892,1443.2534,1307.56317,1198.27542,1846.56913,2169.43721,1168.99333,1605.98658,1259.33364,1417.16559,1144.82796,1503.14246,0,0,0,0,0,0,4144.35435,3968.91096,4297.6316,4136.6848,4129.52425,3991.08375
11,16,6,2,0,0,0,0,0,0,271.093559,1.45454545,0.545454545,270.790854,271,0.20914639,3,-3,0.122345804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.128371,280.108599,295.192072,321.004968,291.887028,331.354965
16,16,4,0,0,0,0,0,0,0,271.097582,1,0.25,270.794872,271,0.205128082,9,5,0.177957533,0.5,0,0,0,0,0,0,0,0,0,0,45.5092343,0,0,53.573051,39.9245448,40.3487283,0,0,0,0,0,251.162705,270.650404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.8724705,110.812514,103.268052,113.950103,98.8068274,80.7597609,88.1873106,84.2444356,89.4700405,86.0172085,0,113.090284,0,72.6745339,86.8091887,108.729561,122.910682,79.1042546,98.0691718,95.9184995,103.206521,0,0,0,0,128.827073,60.4730747,0,0,0,0,91.0686819,113.300313,82.7295087,0,0,0,0,0,0,0,163.090155,185.698815,95.4906791,172.292019,168.608648,140.588539
13,20,4,0,1,0,0,0,0,0,271.100953,1.53846154,0.307692308,270.798239,271,0.201760846,4,0,0.144590495,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5013816,0,0,30.9707002,0,0
13,20,6,0,0,0,0,0,0,0,271.118711,1.53846154,0.461538462,270.815978,271,0.184022475,4,-2,0.144590495,0.1,1189.02402,1147.70658,1201.3708,1236.35266,1125.61279,1185.74067,1269.80769,1291.95602,1303.47341,1139.94662,1114.22581,1186.77828,6560.62955,1100.36186,1009.47286,1047.68364,1083.65274,1130.76689,710.815638,1280.40887,1497.49591,1514.35603,1119.67002,1489.60879,759.589703,799.959677,1240.4752,1445.56,1060.44233,1036.16536,1215.36549,1073.71084,1083.28291,1133.96239,1874.17972,1112.63648,1177.40108,1111.68544,2174.23196,995.675046,1205.70528,4735.78393,1115.17814,1156.45138,1444.01326,1159.23001,1178.4677,3965.43415,4300.84345,1233.77799,2626.56219,1431.30819,1435.49402,890.611849,772.302907,1089.34894,924.689159,897.550635,837.282635,839.201628,1017.55962,1015.74285,1320.23867,906.236607,4863.31363,893.660349,944.974536,846.628062,1004.97982,979.786917,1071.77349,1022.07235,967.242075,910.299549,979.419414,917.972363,3056.23351,1133.72007,1035.90294,966.90932,1000.96379,2711.1683,2810.92979,1026.28654,1553.78869,919.963291,1062.35077,813.236279,1824.25413,0,0,0,0,0,2237.83619,4557.11659,4655.13883,4865.77876,4608.70827,4658.12568,5056.82709
17,20,3,0,0,0,0,0,0,0,271.133967,1.17647059,0.176470588,270.831217,271,0.16878331,8,5,0.189079879,0.419354839,0,0,0,0,0,0,0,65.4314112,0,0,56.3784562,67.9389822,0,58.6566238,59.2412729,48.0947523,54.5816769,0,0,0,203.329641,0,142.216035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.7825149,105.679497,103.241111,102.71297,99.2229907,74.6395157,104.74878,94.8804861,92.3512555,90.9807647,0,100.468498,0,93.7029616,114.282906,76.2925242,107.385699,93.360402,62.8238195,95.8897821,109.464066,0,0,0,0,149.904015,64.4677376,0,0,0,0,130.027626,134.017389,90.5648999,0,0,0,0,0,0,0,155.043267,164.605651,135.697223,126.479489,162.096469,135.698093
